aid,RelCheck_1,RelCheck_2,RelCheck_3,RelCheck_4,RelCheck_5,TimeHelp_1,TimeHelp_2,TimeHelp_3,TimeHelp_6,TimeHelp_7,MoneyHelp_1,MoneyHelp_2,MoneyHelp_3,MoneyHelp_6,MoneyHelp_7,IndCol_1,IndCol_2,IndCol_3,IndCol_4,IndCol_5,IndCol_6,IndCol_7,IndCol_8,IndCol_9,IndCol_10,IndCol_11,IndCol_12,RelDist_1,RelDist_2,RelDist_3,RelDist_6,RelDist_7,RelCont_1,RelCont_2,RelCont_3,RelCont_6,RelCont_7,RelTalk_1,RelTalk_2,RelTalk_3,RelTalk_6,RelTalk_7,RelPhone_1,RelPhone_2,RelPhone_3,RelPhone_6,RelPhone_7,ParClose_1,ParClose_2,PPClose_1,PPClose_2,PartClose_1,PartClose_2,FriendClose_1,FriendClose_2,AcqClose_1,AcqClose_2,RelBen_1,RelBen_2,RelBen_3,RelBen_6,RelBen_7,RelHap_1,RelHap_2,RelHap_3,RelHap_6,RelHap_7,RelCost_1,RelCost_2,RelCost_3,RelCost_6,RelCost_7,RelPrior_1,RelPrior_2,RelPrior_3,RelPrior_6,RelPrior_7,ParSup_1,ParSup_2,ParSup_3,PPSup_1,PPSup_2,PPSup_3,PartSup_1,PartSup_2,PartSup_3,FriendSup_1,FriendSup_2,FriendSup_3,AcqSup_1,AcqSup_2,AcqSup_3,Income,RaceEth_1,RaceEth_2,RaceEth_3,RaceEth_4,RaceEth_5,RaceEth_6,RaceEth_7,RaceEth_8,RaceEth_7_TEXT,country,Age,RelCheck2_1,RelCheck2_2,RelCheck2_3,RelCheck2_4,RelCheck2_5,RelCheck2_6,MarStat,MarStat_5_TEXT,RelLength_Text_1,RelLength_Text_2,MarLength,Living,Living_5_TEXT,Child,Child_3_TEXT,GenderID,GenderID_8_TEXT,GAB,GAB_5_TEXT,SexOr,SexOr_9_TEXT,SpGenderID,SpGenderID_8_TEXT,SpGAB,SpGAB_5_TEXT,SpSexOr,SpSexOr_9_TEXT,Attention_Check,DataConsent,Ind,Col,ConfPar,ConfInLaw,ConfSpouse,ConfFriend,ConfAcq,ClosePar,CloseInLaws,CloseSpouse,CloseFriend,CloseAcq,CommStrPar,CommStrInLaw,CommStrSpouse,CommStrFriend,CommStrAcq,SuppPar,SuppInLaws,SuppSpouse,SuppFriend,SuppAcq,Race,SibCous,RelDist_1_z,RelCont_1_z,RelTalk_1_z,RelPhone_1_z,RelDist_2_z,RelCont_2_z,RelTalk_2_z,RelPhone_2_z,ConfInLaws,RelDist_3_z,RelCont_3_z,RelTalk_3_z,RelPhone_3_z,RelDist_4_z,RelCont_4_z,RelTalk_4_z,RelPhone_4_z,RelDist_5_z,RelCont_5_z,RelTalk_5_z,RelPhone_5_z,RelDist_6_z,RelCont_6_z,RelTalk_6_z,RelPhone_6_z,RelDist_7_z,RelCont_7_z,RelTalk_7_z,RelPhone_7_z,IND_C,COL_C,ParentsTime_Z,InlawsTime_Z,SpouseTime_Z,FriendTime_Z,AcqTime_Z,ParentsMoney_Z,InlawsMoney_Z,SpouseMoney_Z,FriendMoney_Z,AcqMoney_Z
63eef752-9c1a-f2dd-4442-bb9921374964,1,1,1,1,1,4,3,3,2,0,800,300,300,200,0,5,5,7,5,4,4,7,2,4,4,4,6,1,1,1,1,1,9,9,8,9,8,5,5,5,5,5,5,5,5,5,5,1,5,6,5,2,4,6,6,6,6,10,10,10,10,2,10,10,10,10,3,10,10,10,10,10,10,10,10,10,6,6,4,6,6,6,6,6,6,6,7,6,6,6,6,6,2,0,0,0,1,0,0,0,0,NA,187,44,0,0,0,0,0,1,1,NA,14,0,10,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,5.6,4.142857142857143,0.32439770392623113,5,0.18605769296421412,0.5462239800398129,0.7529028206362016,3,5.5,3,6,6,10,10,10,10,5.25,5.333333333333333,6,6,6.333333333333333,6,4,1,-1.4193675874815024,0.6689855348602151,1.09438257690068,0.9535902914255318,-1.4000505279035187,0.7996350041942818,1.3835715124285797,1.4210226743202257,0.5510446657598921,-0.7256029710556304,0.03817597456302898,0.6609806867036937,0.7706770816457642,-1.620332647842562,0.6426395888240942,1.2834670868692488,1.1252960460015322,NA,NA,NA,NA,-1.1766704621888802,0.747481211923483,1.349603387922324,1.2644817825023245,-1.0547839418066718,0.6495712942049625,1.6439847457934298,1.772839184353086,0.5037383177570094,-0.6542056074766354,0.20352781282935065,0.3528298313259826,-0.4524605051123262,0.2580077782470543,-0.5724542105257288,0.6752207181045657,0.03497580695107552,-0.7916172364419403,0.04613895702405814,-0.5516329962418856
63eef7d5-dc6f-c7e7-78d3-843f7deb9ffb,1,1,1,1,1,2,2,6,3,0,100,100,1000,700,0,7,2,6,6,5,2,5,5,1,2,7,2,7,7,1,7,7,9,9,9,9,5,3,2,4,4,2,4,4,5,5,4,6,6,5,6,7,7,5,6,4,4,8,8,10,6,4,10,9,10,10,6,5,1,0,6,9,7,7,10,7,5,5,6,6,4,3,3,5,7,7,6,6,7,7,6,7,1,1,0,0,0,0,0,0,0,NA,187,24,0,0,0,0,0,1,1,NA,5,8,4,1,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,4,1,5.2,3.4285714285714284,0.4987322030570882,5.5,0.09616445960343492,1.1633026836097944,0.5200143213814755,6,5.5,7,5.5,4,7.5,6.25,7.5,7.25,6,5.666666666666667,3.3333333333333335,6.333333333333333,6.333333333333333,6.666666666666667,1,1,1.5016497664659372,0.6689855348602151,-0.392588035523101,0.21688154642530155,1.5331700862943451,0.7996350041942818,-0.8096455517174652,0.6716276321414002,0.5486967927281405,-0.7256029710556304,0.546393635933351,-0.20680990810974512,0.7706770816457642,0.5201529747115843,-1.9582319546243627,-1.76277014835569,-1.1845221536858233,NA,NA,NA,NA,2.1006503045150726,0.747481211923483,0.5405974354982979,1.2644817825023245,2.2565671126670854,-0.5915738572223764,-0.5594353101551754,0.9744993402363686,0.10373831775700992,-1.3684913217623502,-0.610583438488052,-0.16433170226141644,0.5561493708672343,0.9114239267070497,-0.5724542105257288,-1.0291580702225995,-0.6448446006356787,0.5305397712401051,2.0980377107955537,-0.5516329962418856
63eef5f9-072f-d9a3-c05c-20ce5eb95bf3,0,0,0,1,0,4,3,4,2,1,600,400,500,300,200,7,5,7,7,5,4,6,5,6,6,7,7,4,2,2,5,4,8,7,9,8,7,3,2,5,4,3,2,1,3,3,2,7,7,5,5,7,7,6,5,5,6,10,9,10,8,6,10,9,10,8,7,10,9,10,8,8,10,8,10,8,8,6,6,7,4,4,5,7,7,7,6,6,6,5,5,5,6,1,0,0,0,0,0,0,0,NA,187,35,1,0,0,0,0,1,1,NA,16,2,14,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,6.6,5.571428571428571,-0.32699347815816177,3,0.00662722243104386,0.3553948085838005,0.09740138074750404,7,5,7,5.5,5.5,10,8.75,10,8,7.25,6.333333333333333,4.333333333333333,7,6,5,1,0,0.0411410894922174,0.30000897697339546,-0.392588035523101,-1.2565359435751589,-0.911180425537208,0.01110604172492056,-0.8096455517174652,-1.576557494395076,-0.8215693574812072,-0.20522104231876412,0.546393635933351,0.6609806867036937,-0.9756443905941052,NA,NA,NA,NA,NA,NA,NA,NA,1.0082100489470884,0.283826199310076,0.5405974354982979,-0.4110544494202602,0.6008915854302067,0.23585624372918287,0.17503804182769292,-0.6221803479970663,1.5037383177570094,0.7743658210947926,0.20352781282935065,0.3528298313259826,-0.11625721311913942,0.2580077782470543,0.08090686175430303,0.18825535001108992,0.37488601074445266,-0.41385809138992735,0.45651870777835724,0.6181000714925924
63eef54b-b649-3d9a-f462-3143fae46d27,1,0,1,1,0,3,3,3,3,1,200,300,200,1000,200,7,7,3,2,1,7,6,3,7,5,3,7,7,5,3,7,6,9,7,6,9,7,5,4,4,3,5,5,4,3,4,2,7,5,7,5,7,7,7,6,7,5,10,8,7,10,3,5,4,3,6,5,8,6,5,10,8,8,6,5,10,8,7,6,4,7,6,7,6,5,3,4,4,2,5,4,7,5,0,0,0,1,0,0,0,0,NA,187,26,0,0,0,0,0,1,2,NA,4,1,1,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,4.6,5,1.054652042413091,5,-0.4613881901158408,0.7516091665134649,0.7405839779450847,6,6,7,6.5,6,7.75,6,5,9,6,5.666666666666667,6.666666666666667,4.666666666666667,3.3333333333333335,5.333333333333333,4,1,1.5016497664659372,0.6689855348602151,1.09438257690068,0.9535902914255318,0.5554298815617238,0.01110604172492056,0.6524991577132312,0.6716276321414002,0.4726656782853189,0.31516088641810214,-0.9782593481776152,-0.20680990810974512,-0.9756443905941052,-1.0852112422040254,-1.5247533640496198,-0.23965153074322065,1.1252960460015322,NA,NA,NA,NA,2.1006503045150726,0.747481211923483,-0.26840851692572854,0.4267136665410322,1.7046752702547925,0.23585624372918287,1.6439847457934298,-0.6221803479970663,-0.4962616822429906,0.2029372496662214,-0.20352781282935065,0.3528298313259826,-0.4524605051123262,0.9114239267070497,0.08090686175430303,-0.7856753861758617,0.03497580695107552,-0.9804968089679468,3.329176963058451,0.6181000714925924
63eef834-cb15-3a35-123f-7e3a007d4325,0,1,1,1,1,4,4,6,0,0,500,500,1000,0,0,5,4,5,5,3,5,3,5,3,3,5,6,7,3,1,3,3,9,9,9,3,2,2,5,5,1,1,4,5,5,1,1,4,4,7,7,7,7,1,1,1,1,8,10,10,1,1,7,7,7,1,0,5,7,10,0,0,6,6,6,0,0,5,6,6,7,7,7,7,7,7,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,NA,187,31,0,0,0,0,0,1,1,NA,12,1,7,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4.2,4.428571428571429,0.31286087650411554,5.5,0.3131121083067946,-1.5229225433736202,-1.1245370299709074,4,7,7,1,1,6.5,7.5,8.25,0.5,0.25,5.666666666666667,7,7,1,1,1,1,1.5016497664659372,0.6689855348602151,-1.1360733417349915,0.21688154642530155,-0.42231032317089745,0.7996350041942818,1.3835715124285797,1.4210226743202257,0.7954797169430474,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,NA,NA,NA,NA,2.100478518895226,-2.0225995873897262,-1.198577533267986,-1.4043735340401715,-0.0842302066208959,-2.034448863756959,-1.8864204217737812,-2.086590681342845,0.04899974301791383,-1.8327190086497152,-1.293908662138044,-1.4205201921137838,-0.8962616822429901,-0.3684913217623498,0.20352781282935065,0.8699913649133817,0.5561493708672343,-1.0488245186729368,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
63eef480-7f1f-6a00-7359-29a2cbed73ef,1,1,1,1,1,3,3,4,1,1,400,300,600,300,100,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,3,3,9,9,9,9,9,5,5,5,4,4,5,4,5,5,5,7,7,6,7,7,7,6,7,6,7,10,9,10,9,10,10,9,10,9,9,10,10,10,10,10,9,10,10,9,10,7,6,7,6,6,6,7,6,7,6,6,7,6,6,7,6,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,18,0,17,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,6,6,0.4461067603407078,5,0.3131121083067946,0.6170825558258024,0.9486591664655758,7,6.5,7,6.5,6.5,9.75,9.5,10,9.25,9.75,6.666666666666667,6,6.666666666666667,6.333333333333333,6.333333333333333,1,1,-0.932531361823596,0.6689855348602151,1.09438257690068,0.9535902914255318,-0.911180425537208,0.7996350041942818,1.3835715124285797,0.6716276321414002,0.4859134308067633,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.5500898365654888,0.6426395888240942,0.5219077780630141,1.1252960460015322,NA,NA,NA,NA,-0.0842302066208959,0.747481211923483,0.5405974354982979,1.2644817825023245,0.04899974301791383,1.063286344680742,0.9095113938105612,1.772839184353086,0.9037383177570097,1.2029372496662214,-0.20352781282935065,0.3528298313259826,-0.11625721311913942,-0.39540837021294123,0.08090686175430303,-0.2987100180823859,0.03497580695107552,-0.22497851886392087,0.45651870777835724,0.033233537625353374
63eef296-c7ba-542c-5a25-0b135d0449f9,1,1,1,1,0,6,3,3,1,0,510,410,200,440,40,7,7,7,6,7,5,4,5,3,5,5,6,4,4,1,1,2,1,1,1,1,2,3,3,5,5,4,4,4,4,5,5,7,7,6,7,5,6,6,6,5,7,7,7,7,6,3,6,6,6,8,10,8,7,8,8,9,8,6,7,7,9,6,6,5,5,5,7,6,6,5,7,5,5,6,6,6,5,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,15,4,15,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,5.8,5.428571428571429,-0.6043480819599809,3,-0.9216133984638332,-0.3810860451870011,0.08668486752988822,7,6.5,5.5,6,6,7.25,6.5,7,7.25,7.75,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,6,1,1,0.0411410894922174,-2.2828269282343414,-0.392588035523101,0.21688154642530155,0.06655977919541317,-2.354480845683163,-0.07857319700211698,0.6716276321414002,-0.4237166578371167,-0.7256029710556304,-3.5193476550292253,0.6609806867036937,-0.10248365447417047,-0.01496843092695227,-2.825189135773848,-0.23965153074322065,0.3553566461057471,NA,NA,NA,NA,-1.1766704621888802,-2.961758888983773,1.349603387922324,1.2644817825023245,-0.5028920993943791,-1.8327190086497152,0.9095113938105612,1.772839184353086,0.7037383177570096,0.6315086782376502,1.0176390641467532,0.3528298313259826,-0.4524605051123262,-0.39540837021294123,-0.5724542105257288,-0.030879065630974204,0.40887703112379037,-0.9804968089679468,1.031050358834376,-0.31768638269499
63eef78d-9bad-958a-57fd-1db0a205a751,0,0,0,1,0,2,1,9,1,1,500,500,200,100,700,7,6,2,6,6,5,7,7,2,7,7,6,3,4,3,2,5,8,8,9,9,9,5,5,5,4,5,5,4,4,4,5,7,7,7,6,7,7,7,6,7,6,8,9,10,9,9,9,9,10,9,8,10,9,9,10,8,10,10,8,10,7,7,2,6,6,6,7,2,2,6,6,6,7,6,7,7,4,1,0,0,0,0,0,0,0,NA,187,30,0,0,0,1,0,0,1,NA,2,6,7,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3,1,5.8,5.571428571428571,0.4755716772834795,5.25,0.3550128886452441,0.27108549488948125,1.4082234256674393,7,6.5,7,6.5,6.5,9.25,9.25,9.25,9.5,8,5,6.333333333333333,3.3333333333333335,6.333333333333333,6.666666666666667,1,0,-0.4456951361656892,0.30000897697339546,1.09438257690068,0.9535902914255318,0.06655977919541317,0.40537052295960113,1.3835715124285797,0.6716276321414002,0.6317823616812485,0.31516088641810214,0.546393635933351,0.6609806867036937,-0.10248365447417047,NA,NA,NA,NA,NA,NA,NA,NA,-0.6304503344048881,0.747481211923483,0.5405974354982979,0.4267136665410322,1.1527834278424995,1.063286344680742,1.6439847457934298,1.772839184353086,0.7037383177570096,0.7743658210947926,-0.610583438488052,-0.6814932358488155,1.5647592468467946,-0.39540837021294123,0.08090686175430303,-0.055227334035647994,0.7147962145378298,-0.9804968089679468,-0.364240793730241,3.5424327408287875
63eef532-eb52-d3a3-fce6-5d227970eceb,1,1,1,1,1,1,1,8,2,1,500,500,800,100,0,6,3,5,5,4,5,5,3,4,3,5,4,6,3,1,6,6,9,9,9,2,1,5,5,5,2,1,5,5,5,2,1,7,5,5,4,7,7,1,2,1,1,8,7,10,5,1,10,9,10,6,2,10,3,10,5,2,8,6,10,3,0,5,5,5,7,5,5,7,7,7,5,5,5,4,4,4,1,1,0,0,0,0,0,0,0,NA,187,23,0,0,0,0,0,1,1,NA,7,2,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4.8,4,0.9329429859986144,5.5,0.3131121083067946,-0.8174776835926483,-0.8140469107806325,6,4.5,7,1.5,1,9,6.25,10,4.75,1.25,5,5.666666666666667,7,5,4,1,1,1.0148135408080303,0.6689855348602151,1.09438257690068,0.9535902914255318,-0.42231032317089745,0.7996350041942818,1.3835715124285797,1.4210226743202257,0.7954797169430474,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,1.0552743803501208,0.6426395888240942,-1.0012108395494554,-1.1845221536858233,NA,NA,NA,NA,1.5544301767310804,-2.498103876370366,-1.077414469349755,-1.2488225653815526,1.7046752702547925,-2.246434059125495,-1.293908662138044,-1.4205201921137838,-0.29626168224299043,-0.7970627503337786,-1.0176390641467532,-0.6814932358488155,1.2285559548536078,0.2580077782470543,0.08090686175430303,-0.055227334035647994,0.7147962145378298,0.15278062618809213,-0.364240793730241,-0.5516329962418856
63eef6b6-29e5-399c-3b01-cf2cc7d548d8,1,1,0,1,1,4,4,3,1,1,400,400,400,400,0,5,5,3,5,3,4,6,3,3,4,5,3,3,3,1,1,1,9,9,9,9,3,5,5,5,5,2,5,5,5,5,2,7,7,6,6,7,7,7,7,2,2,10,10,10,10,1,10,10,10,10,5,10,10,10,10,2,10,10,10,10,1,7,7,7,6,6,6,7,7,7,7,7,7,2,2,2,4,1,0,0,0,0,0,0,0,NA,187,26,0,0,1,0,0,0,1,NA,9,2,7,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4.6,3.7142857142857144,0.5678158167551844,5.5,0.3131121083067946,0.5462239800398129,-0.9138508895332124,7,6,7,7,2,10,10,10,10,2.25,7,6,7,7,2,1,1,-0.4456951361656892,0.6689855348602151,1.09438257690068,0.9535902914255318,-0.42231032317089745,0.7996350041942818,1.3835715124285797,1.4210226743202257,0.7954797169430474,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.5500898365654888,-1.5247533640496198,-1.0012108395494554,-1.1845221536858233,NA,NA,NA,NA,-1.1766704621888802,0.747481211923483,1.349603387922324,1.2644817825023245,-1.0547839418066718,-1.4190039581739358,-0.5594353101551754,-0.6221803479970663,-0.4962616822429906,-1.0827770360480642,0.20352781282935065,0.8699913649133817,-0.4524605051123262,-0.39540837021294123,0.08090686175430303,-0.2987100180823859,0.37488601074445266,-0.6027376639159339,0.8668984585326563,-0.5516329962418856
63eef7d9-6a67-2e2b-413c-de335e37f772,0,0,0,1,0,2,2,3,3,4,400,400,400,400,400,6,5,6,4,4,2,3,5,6,2,6,4,5,4,4,2,2,9,7,9,8,6,4,4,4,5,4,5,3,5,5,4,7,7,6,5,6,5,5,4,4,4,10,7,9,6,4,10,8,8,6,6,10,8,7,5,6,10,9,8,6,7,7,6,5,5,5,5,5,5,7,4,5,5,5,4,5,6,1,0,0,0,0,0,0,0,NA,187,40,0,0,0,0,0,1,1,NA,26,4,22,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4.2,4.571428571428571,0.6253626030311651,4.5,0.4864509061560846,0.5668652588324592,0.3008149569764885,7,5.5,5.5,4.5,4,10,8,8,5.75,5.75,6,5,5.666666666666667,4.666666666666667,4.666666666666667,1,0,0.527977315150124,0.6689855348602151,0.35089727068878956,0.9535902914255318,0.06655977919541317,0.01110604172492056,0.6524991577132312,-0.07776741003742517,0.16309939214903493,0.8355428151549684,0.546393635933351,-0.20680990810974512,0.7706770816457642,NA,NA,NA,NA,NA,NA,NA,NA,-0.6304503344048881,0.283826199310076,1.349603387922324,1.2644817825023245,-0.5028920993943791,-0.1778588067465968,0.9095113938105612,0.9744993402363686,-0.8962616822429901,-0.22563417890520743,-0.610583438488052,-0.16433170226141644,-0.4524605051123262,0.9114239267070497,2.0409900785943984,-0.2987100180823859,0.37488601074445266,-0.6027376639159339,0.8668984585326563,1.7878331392270705
63eef846-5536-9038-c33c-a7446148d973,1,1,1,1,1,3,2,5,1,1,400,200,800,200,100,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,5,3,9,9,9,8,7,3,2,5,4,3,5,3,3,3,3,7,7,6,6,7,7,5,4,3,3,10,9,10,6,5,10,10,10,10,10,10,10,10,9,5,10,10,10,4,3,7,7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,1,0,0,0,0,0,0,0,NA,187,30,0,0,0,0,0,1,1,NA,15,3,12,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,4,1,7,7,0.6829093893071457,4.75,0.6571046333521267,0.3553948085838005,0.1590133811736102,7,6,7,4.5,3,10,9.75,10,7.25,5.75,7,7,7,6,5,1,1,1.5016497664659372,0.6689855348602151,-0.392588035523101,0.9535902914255318,0.5554298815617238,0.7996350041942818,-0.8096455517174652,-0.07776741003742517,0.1169129810002788,2.3966886013655673,0.546393635933351,0.6609806867036937,-0.9756443905941052,1.0552743803501208,0.6426395888240942,-0.23965153074322065,-0.41458275379003806,NA,NA,NA,NA,1.0082100489470884,0.283826199310076,0.5405974354982979,-0.4110544494202602,0.04899974301791383,0.23585624372918287,0.17503804182769292,0.17615949611965115,1.9037383177570097,2.2029372496662214,-0.20352781282935065,-0.16433170226141644,0.2199460788740474,-0.39540837021294123,0.08090686175430303,-0.2987100180823859,-0.3049343968423016,0.15278062618809213,0.04613895702405814,0.033233537625353374
63eef7f8-425f-d4c3-9f3b-c2f38e54f0cc,1,1,1,1,1,5,5,4,0,0,500,500,1000,0,0,5,2,5,5,5,6,6,6,3,6,5,7,1,6,1,6,3,9,9,9,7,1,5,5,5,1,1,5,5,2,1,1,7,7,7,7,7,7,1,1,1,1,10,10,10,0,0,10,10,5,0,0,10,10,10,0,0,10,10,10,0,0,7,7,7,7,5,4,6,6,3,5,5,1,1,1,1,3,1,0,0,0,0,0,0,0,NA,187,31,1,0,0,0,0,0,1,NA,13,1,10,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.4,4.857142857142857,0.32439770392623113,6.25,-0.34175844378315645,-0.6496024349222191,-1.2279657925898522,7,7,7,1,1,10,10,8.75,0,0,7,5.333333333333333,5,3.6666666666666665,1,1,1,-1.4193675874815024,0.6689855348602151,1.09438257690068,0.9535902914255318,1.0442999839280345,0.7996350041942818,1.3835715124285797,1.4210226743202257,1.1621322937177805,-0.7256029710556304,0.546393635933351,0.6609806867036937,-1.84880512671404,-0.5500898365654888,-2.825189135773848,-1.76277014835569,-1.9544615535816083,NA,NA,NA,NA,1.5544301767310804,-0.17982881330333095,-1.8864204217737812,-2.086590681342845,0.04899974301791383,-2.246434059125495,-1.293908662138044,-1.4205201921137838,0.3037383177570101,0.06008010680907816,0.610583438488052,1.3871528985007808,-0.11625721311913942,-1.0488245186729368,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
63eef69c-ba30-8e6d-578b-84cc5bb040ab,1,1,1,0,1,8,2,1,2,0,1000,300,200,200,100,1,3,1,2,3,2,2,3,1,2,1,1,3,4,1,3,2,9,9,9,9,6,5,3,1,5,2,5,3,3,5,2,7,7,6,4,7,7,7,6,5,4,10,10,10,10,7,10,10,10,10,6,10,10,10,10,10,10,10,10,10,6,7,2,7,7,6,6,7,7,7,7,7,7,5,5,5,3,1,0,0,0,0,0,0,0,NA,187,34,1,1,1,1,1,0,1,NA,15,6,14,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,1.6,2,0.5678158167551844,4.75,-0.9912588545666114,0.819334043931809,-0.4655916410733044,7,5,7,6.5,4.5,10,10,10,10,7.25,5.333333333333333,6.333333333333333,7,7,5,1,1,-0.4456951361656892,0.6689855348602151,1.09438257690068,0.9535902914255318,0.06655977919541317,0.7996350041942818,-0.07857319700211698,-0.07776741003742517,0.1774635440875382,-0.7256029710556304,0.546393635933351,-2.8101816925500613,-0.9756443905941052,-1.0852112422040254,0.20916099824935144,-1.0012108395494554,-0.41458275379003806,NA,NA,NA,NA,-0.0842302066208959,0.747481211923483,1.349603387922324,1.2644817825023245,-0.5028920993943791,-0.1778588067465968,-0.5594353101551754,-0.6221803479970663,-3.49626168224299,-2.7970627503337786,1.831750315464156,-0.16433170226141644,-1.1248670890986998,0.2580077782470543,-0.5724542105257288,1.1621860861980415,0.03497580695107552,-0.9804968089679468,0.04613895702405814,0.033233537625353374
63eef6ff-03df-300a-c398-1422f61f031f,1,1,0,1,0,4,4,3,0,0,500,500,500,0,0,7,4,4,5,4,5,5,5,5,5,6,7,4,6,4,3,6,9,7,9,7,5,5,2,4,3,2,5,2,4,3,2,7,7,5,6,7,7,5,4,3,3,10,10,10,5,4,10,10,10,5,4,10,10,10,5,3,10,10,10,3,3,7,7,7,6,6,4,6,6,4,3,3,4,3,3,3,1,1,0,0,0,0,0,0,0,NA,187,40,0,0,1,0,0,0,1,NA,7,7,6,3,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.2,5.142857142857143,0.689524873169661,4.25,0.268160722126101,-0.2358804965675539,-0.01712856127995643,7,5.5,7,4.5,3,10,10,10,4.5,3.5,7,5.333333333333333,5.333333333333333,3.3333333333333335,3,1,1,0.0411410894922174,0.6689855348602151,1.09438257690068,0.9535902914255318,1.0442999839280345,0.01110604172492056,-0.8096455517174652,-0.8271624522162505,-0.14535049457019017,0.8355428151549684,0.546393635933351,-0.20680990810974512,-0.10248365447417047,-0.01496843092695227,0.6426395888240942,0.5219077780630141,0.3553566461057471,NA,NA,NA,NA,-0.0842302066208959,-0.17982881330333095,-0.26840851692572854,-0.4110544494202602,1.7046752702547925,-0.5915738572223764,-0.5594353101551754,-0.6221803479970663,0.10373831775700992,0.34579439252336464,0.20352781282935065,0.8699913649133817,-0.4524605051123262,-1.0488245186729368,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,-0.41385809138992735,-0.7746205444845401,-0.5516329962418856
63eef7f2-12f2-33f2-1b15-0ff43828b18d,0,0,0,1,0,5,5,4,0,0,500,500,1000,0,0,5,5,2,1,2,5,2,3,2,2,2,7,7,7,7,3,2,9,9,9,9,5,4,4,5,4,2,5,5,5,4,3,6,7,5,6,7,7,6,5,4,3,10,10,10,5,1,10,10,10,10,10,10,10,10,8,4,10,10,10,7,6,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,6,0,0,0,0,1,0,0,0,NA,187,34,0,0,0,1,0,0,1,NA,6,0,4,1,NA,1,NA,2,NA,2,NA,1,NA,2,NA,2,NA,1,NA,4,1,2.4,3.7142857142857144,0.8687807158601184,6.25,1.093685001412094,0.4076405268354793,-0.36943544266306994,6.5,5.5,7,5.5,3.5,10,10,10,7.5,5.25,7,7,7,6.666666666666667,7,5,0,1.5016497664659372,0.6689855348602151,0.35089727068878956,0.9535902914255318,1.5331700862943451,0.7996350041942818,0.6524991577132312,1.4210226743202257,1.101581730630521,2.3966886013655673,0.546393635933351,0.6609806867036937,0.7706770816457642,NA,NA,NA,NA,NA,NA,NA,NA,-0.0842302066208959,0.747481211923483,0.5405974354982979,0.4267136665410322,-0.5028920993943791,-0.5915738572223764,-0.5594353101551754,0.17615949611965115,-2.6962616822429903,-1.0827770360480642,0.610583438488052,1.3871528985007808,-0.11625721311913942,-1.0488245186729368,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
